Ind_ID,GENDER,Car_Owner,Propert_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Employed_days,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label,Age
5091651,F,Y,Y,1,252000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-747,0,0,0,Unknown,2,0,29.334246575342465
5114249,M,N,N,1,130500.0,Working,Incomplete higher,Married,Rented apartment,-1808,1,1,0,Unknown,3,1,31.043835616438358
5105067,M,N,Y,0,157500.0,Working,Incomplete higher,Married,House / apartment,-453,1,1,0,Unknown,2,0,37.484931506849314
5068465,F,N,Y,1,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1966,0,1,0,Private service staff,3,0,27.876712328767123
5028645,F,N,Y,0,135000.0,Commercial associate,Higher education,Married,House / apartment,-2182,0,0,0,Managers,2,0,32.75890410958904
5090039,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-6273,0,0,0,Core staff,3,0,37.66301369863014
5054348,F,N,N,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-424,1,1,0,Sales staff,1,0,33.83013698630137
5132569,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-1350,0,1,0,Sales staff,3,0,40.915068493150685
5036648,F,N,N,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-3761,0,0,0,High skill tech staff,2,0,31.035616438356165
5145965,F,N,N,2,130500.0,Working,Secondary / secondary special,Married,House / apartment,-3476,0,0,0,Sales staff,4,0,42.29041095890411
5046336,F,N,N,1,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-900,1,0,0,Accountants,3,0,27.991780821917807
5143353,M,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1384,1,0,0,Sales staff,2,0,28.980821917808218
5085865,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-5190,0,0,0,Cleaning staff,2,0,49.86027397260274
5042232,F,N,Y,0,112500.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-6273,1,0,0,Sales staff,1,0,35.202739726027396
5135474,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-7718,0,0,0,Secretaries,2,0,54.46849315068493
5054460,M,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1915,0,1,0,Laborers,3,0,51.87397260273973
5091405,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1904,1,0,0,Laborers,1,0,48.16164383561644
5025951,F,N,Y,0,130500.0,Working,Secondary / secondary special,Married,House / apartment,-5488,0,0,0,Core staff,2,0,37.04109589041096
5067832,F,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,-577,0,0,1,Unknown,2,0,58.56712328767123
5116258,F,N,Y,4,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-7413,0,0,0,Core staff,6,1,47.85753424657534
5142860,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1869,0,1,0,Unknown,2,0,38.57534246575342
5033514,F,Y,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-384,1,0,0,Sales staff,3,1,43.704109589041096
5022612,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-825,0,0,0,Laborers,3,0,27.791780821917808
5068156,M,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-3246,0,0,0,Unknown,2,0,53.602739726027394
5065673,F,N,N,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-4711,0,0,0,Unknown,1,0,31.53972602739726
5105556,F,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-4532,0,0,0,Laborers,2,0,54.25205479452055
5113374,F,N,Y,1,180000.0,Pensioner,Higher education,Married,House / apartment,365243,0,1,0,Unknown,3,0,51.9972602739726
5054626,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,60.367123287671234
5125771,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-469,0,0,0,Unknown,2,0,64.0
5096340,F,Y,N,0,153000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,64.87397260273973
5067259,M,Y,Y,0,360000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,1,Unknown,2,0,57.14794520547945
5033628,F,N,Y,0,166500.0,State servant,Higher education,Married,House / apartment,-13382,0,0,0,Unknown,2,0,64.65479452054795
5021373,F,N,Y,0,247500.0,Working,Higher education,Married,House / apartment,-578,0,0,1,Managers,2,0,60.54794520547945
5058530,M,N,N,0,391500.0,Working,Secondary / secondary special,Single / not married,Municipal apartment,-508,0,0,0,Sales staff,1,1,25.32054794520548
5050603,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-7288,1,0,0,Laborers,2,1,50.21095890410959
5066915,M,Y,Y,0,180000.0,Working,Higher education,Married,With parents,-1467,0,0,0,Laborers,2,0,30.38082191780822
5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,-223,0,0,1,Managers,2,0,33.59452054794521
5125763,M,Y,N,1,135000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-1626,0,1,0,Laborers,3,1,35.6986301369863
5139757,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,-7494,0,0,0,Laborers,2,0,64.96164383561644
5135446,F,N,Y,1,225000.0,Working,Secondary / secondary special,Married,With parents,-170,0,0,0,Cleaning staff,3,0,27.493150684931507
5045203,F,Y,Y,0,139500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,57.558904109589044
5065477,M,N,N,1,148500.0,Working,Secondary / secondary special,Married,House / apartment,-109,0,0,0,Laborers,3,0,37.18904109589041
5116305,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,1,62.06849315068493
5090790,F,Y,Y,0,238500.0,Working,Higher education,Married,House / apartment,-7095,0,0,0,Medicine staff,2,0,41.652054794520545
5029028,F,N,Y,0,90000.0,Working,Lower secondary,Single / not married,Rented apartment,-4770,0,0,0,Cleaning staff,2,1,32.94794520547945
5117413,F,N,N,0,81000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,1,0,Unknown,1,1,61.038356164383565
5115984,M,Y,Y,2,180000.0,Working,Higher education,Married,House / apartment,-2477,0,0,0,Managers,4,0,36.09315068493151
5099948,F,Y,N,0,185400.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-3229,0,0,0,Laborers,2,0,40.4027397260274
5050606,M,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,-7288,1,0,0,Laborers,2,1,50.21095890410959
5148872,F,N,Y,0,135000.0,State servant,Incomplete higher,Married,House / apartment,-3332,0,0,0,Core staff,2,0,42.11232876712329
5046379,F,N,N,0,180000.0,Working,Incomplete higher,Married,House / apartment,-1904,0,0,0,Laborers,2,0,53.583561643835615
5135574,F,Y,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-992,0,0,0,Medicine staff,2,0,32.18904109589041
5053152,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,65.13424657534246
5067638,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,365243,0,1,0,Unknown,1,0,62.8
5066765,F,N,Y,1,63000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2987,0,0,0,Sales staff,3,0,39.863013698630134
5105614,F,Y,Y,2,135000.0,Working,Higher education,Married,House / apartment,-460,0,0,0,Accountants,4,0,33.79178082191781
5113159,M,Y,Y,0,157500.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,-2135,1,0,0,Laborers,1,0,27.019178082191782
5117497,M,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-704,1,0,0,Low-skill Laborers,2,0,45.09315068493151
5029256,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,-992,0,0,0,Drivers,4,0,36.865753424657534
5142184,M,Y,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-4305,1,1,0,Managers,4,1,48.87945205479452
5143596,F,N,N,0,90000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-3333,1,0,0,Waiters/barmen staff,2,0,31.887671232876713
5113556,M,Y,Y,0,450000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-923,0,1,1,Drivers,2,0,50.18630136986302
5061636,F,N,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,Municipal apartment,365243,0,1,0,Unknown,2,1,59.35342465753425
5116714,F,N,N,0,135000.0,Commercial associate,Secondary / secondary special,Separated,Municipal apartment,-670,0,0,0,Unknown,1,0,52.394520547945206
5010218,F,Y,Y,1,90000.0,State servant,Secondary / secondary special,Married,House / apartment,-8044,0,0,0,Medicine staff,3,0,48.032876712328765
5143620,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,63.583561643835615
5100106,M,Y,N,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-3261,1,1,0,Laborers,2,0,48.38356164383562
5068671,M,N,Y,0,247500.0,Working,Incomplete higher,Married,House / apartment,-413,0,0,0,Core staff,2,0,25.09315068493151
5041869,M,Y,N,0,99000.0,State servant,Secondary / secondary special,Married,House / apartment,-521,1,1,0,Core staff,2,0,53.24109589041096
5022118,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,-1131,0,0,0,Laborers,2,0,53.93424657534246
5085990,F,Y,Y,0,225000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,59.4986301369863
5117561,F,N,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-645,1,0,0,Laborers,2,0,62.06849315068493
5053592,F,N,Y,1,117000.0,Working,Lower secondary,Widow,House / apartment,-3072,0,1,0,Unknown,2,0,48.30958904109589
5067019,F,Y,Y,1,247500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1253,0,0,1,Laborers,3,0,46.99178082191781
5105466,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,57.73698630136986
5126124,F,Y,N,0,72000.0,Working,Secondary / secondary special,Married,House / apartment,-227,1,1,0,Medicine staff,2,0,41.602739726027394
5091630,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,-6226,0,0,0,High skill tech staff,2,0,53.23561643835617
5029352,M,Y,Y,0,270000.0,Working,Higher education,Married,House / apartment,-412,0,0,0,Drivers,2,0,29.97808219178082
5142459,F,N,Y,0,67500.0,Commercial associate,Higher education,Separated,House / apartment,-499,0,1,0,Core staff,1,1,51.92328767123288
5139823,M,N,Y,0,108000.0,Working,Secondary / secondary special,Married,House / apartment,-7341,1,1,0,Laborers,2,0,43.827397260273976
5024049,F,Y,Y,1,144000.0,Working,Higher education,Married,House / apartment,-2924,0,0,0,Accountants,3,0,35.35068493150685
5050655,F,N,N,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,-1048,1,1,0,Accountants,2,0,40.18356164383562
5010869,M,Y,Y,1,450000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-678,0,1,1,Core staff,1,1,49.78904109589041
5114630,F,N,Y,0,81000.0,Working,Secondary / secondary special,Married,House / apartment,-286,1,0,0,Sales staff,2,0,54.07671232876712
5067419,F,N,Y,0,144000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,63.92876712328767
5061076,M,Y,N,0,157500.0,State servant,Secondary / secondary special,Married,House / apartment,-3242,1,0,0,Unknown,2,0,40.893150684931506
5088503,M,Y,Y,0,72000.0,Working,Higher education,Married,House / apartment,-619,0,0,0,Security staff,2,0,59.99178082191781
5052739,F,N,Y,2,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-505,0,0,1,High skill tech staff,4,0,28.64109589041096
5139321,F,N,Y,0,121500.0,Pensioner,Higher education,Widow,House / apartment,365243,0,0,0,Unknown,1,0,66.38630136986302
5125716,F,Y,Y,0,135000.0,Working,Lower secondary,Married,House / apartment,-622,0,1,0,High skill tech staff,2,1,44.967123287671235
5046283,F,N,Y,0,67050.0,Pensioner,Higher education,Married,House / apartment,365243,0,0,0,Unknown,2,0,66.58904109589041
5061773,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,0,0,Unknown,1,0,57.66849315068493
5053744,F,N,Y,0,360000.0,State servant,Higher education,Married,House / apartment,-3163,0,1,0,Managers,2,0,44.33424657534247
5096729,M,Y,N,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2349,1,0,0,Laborers,2,0,29.89041095890411
5090861,F,Y,Y,0,202500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2168,0,0,0,Sales staff,2,0,54.15068493150685
5024103,M,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-2589,0,0,0,Security staff,2,0,55.3013698630137
5097169,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-885,0,0,0,Sales staff,1,0,29.4
5118472,M,N,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-1649,0,1,0,Drivers,2,0,27.336986301369862
5089275,F,Y,N,0,315000.0,Working,Higher education,Married,House / apartment,-3504,0,1,1,Accountants,2,0,37.23835616438356
5067506,M,N,Y,0,180000.0,Working,Lower secondary,Civil marriage,House / apartment,-2191,0,0,0,Managers,2,0,35.68219178082192
5067643,F,N,Y,0,171000.0,Pensioner,Higher education,Married,House / apartment,365243,0,0,0,Unknown,2,0,54.68767123287671
5061691,F,N,Y,1,67500.0,Commercial associate,Higher education,Married,House / apartment,-1567,0,0,1,Waiters/barmen staff,3,1,24.991780821917807
5095356,F,N,N,0,157500.0,Working,Secondary / secondary special,Single / not married,With parents,-1039,0,0,0,Sales staff,1,0,24.71232876712329
5135636,M,Y,Y,0,195750.0,Working,Secondary / secondary special,Married,House / apartment,-931,1,1,0,Laborers,2,1,51.605479452054794
5148897,M,N,Y,0,90900.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,60.912328767123284
5051061,F,N,N,2,112500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1323,0,1,0,Unknown,4,0,32.726027397260275
5115611,F,N,Y,0,202500.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3420,0,0,0,Core staff,2,1,39.78904109589041
5132264,F,N,N,0,144000.0,Working,Secondary / secondary special,Married,House / apartment,-2052,0,1,0,Laborers,2,0,62.06849315068493
5023563,F,N,Y,0,202500.0,Working,Secondary / secondary special,Widow,House / apartment,-9975,0,0,0,Core staff,1,0,48.71780821917808
5091280,M,N,Y,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,-657,1,0,0,Laborers,3,0,32.38904109589041
5114348,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-2993,1,0,0,Unknown,2,0,26.876712328767123
5118477,F,N,Y,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,-888,0,0,0,Laborers,2,0,47.632876712328766
5105159,M,N,Y,2,450000.0,Commercial associate,Higher education,Married,House / apartment,-2187,1,1,0,Managers,4,0,33.52876712328767
5139859,M,Y,Y,0,189000.0,Pensioner,Secondary / secondary special,Separated,House / apartment,365243,0,0,0,Unknown,1,0,54.824657534246576
5116676,M,Y,Y,3,270000.0,Working,Secondary / secondary special,Married,House / apartment,-458,1,0,0,Laborers,5,0,36.78630136986301
5096621,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1589,0,1,0,Laborers,3,0,39.61917808219178
5029082,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,60.320547945205476
5089137,F,Y,N,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,With parents,-5330,0,1,0,Unknown,2,0,38.98082191780822
5054496,F,Y,Y,0,225000.0,Commercial associate,Higher education,Separated,House / apartment,-1185,0,0,0,Waiters/barmen staff,1,0,33.156164383561645
5088433,F,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1807,0,0,0,Core staff,1,0,48.87671232876713
5065518,F,Y,N,1,202500.0,Working,Higher education,Married,Rented apartment,-2878,0,0,0,Laborers,3,1,26.054794520547944
5095952,F,N,N,2,193500.0,Working,Higher education,Married,With parents,-7614,1,1,0,Unknown,4,0,41.12602739726027
5086062,F,N,Y,0,135000.0,State servant,Secondary / secondary special,Married,House / apartment,-9422,0,1,0,Core staff,2,0,56.27945205479452
5135485,F,N,Y,0,135000.0,State servant,Higher education,Single / not married,Municipal apartment,-1935,0,0,0,Core staff,1,1,29.205479452054796
5037125,M,Y,N,0,180000.0,Working,Higher education,Married,With parents,-2227,0,1,0,Core staff,2,0,31.956164383561642
5042064,F,Y,N,2,270000.0,State servant,Higher education,Married,House / apartment,-7369,1,1,0,Unknown,4,1,43.98082191780822
5116640,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-732,0,0,1,Unknown,3,0,43.298630136986304
5125816,F,Y,N,0,450000.0,Pensioner,Higher education,Married,House / apartment,-5521,1,1,0,Managers,2,0,54.2
5054699,M,Y,Y,0,157500.0,Working,Higher education,Married,House / apartment,-6908,0,0,0,Laborers,2,0,62.06849315068493
5096095,F,N,N,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,-1619,1,1,0,Accountants,3,0,29.39178082191781
5024917,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,1,59.81369863013698
5037202,F,Y,Y,1,112500.0,Working,Higher education,Married,House / apartment,-420,0,0,0,Managers,3,0,24.745205479452054
5069051,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2484,0,0,0,Laborers,2,0,48.66301369863014
5068548,M,Y,Y,0,117000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1023,0,0,0,Laborers,2,0,53.016438356164386
5067961,M,Y,Y,0,360000.0,Working,Higher education,Married,House / apartment,-3854,0,0,0,Managers,2,0,60.57808219178082
5037212,M,Y,Y,0,292500.0,State servant,Higher education,Married,House / apartment,-2368,0,0,0,High skill tech staff,2,0,34.73424657534247
5061139,F,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,58.778082191780825
5058371,F,N,Y,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,-355,1,1,0,Unknown,2,0,47.85753424657534
5095033,M,Y,Y,0,202500.0,Commercial associate,Higher education,Married,House / apartment,-1463,0,0,0,Drivers,2,0,42.20821917808219
5037266,M,Y,N,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1322,0,0,0,Drivers,1,0,32.58082191780822
5041921,M,N,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,62.06849315068493
5145968,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,63.06301369863014
5136012,F,N,N,3,180000.0,Working,Higher education,Married,House / apartment,-7018,0,0,0,Core staff,5,0,37.47397260273973
5113621,M,N,N,0,225000.0,Working,Secondary / secondary special,Widow,Municipal apartment,-346,0,0,0,Security staff,1,1,53.16712328767123
5148527,F,N,Y,0,180000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,64.01369863013699
5050619,M,Y,N,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,-1962,0,1,0,Unknown,2,0,27.40821917808219
5024527,F,N,Y,0,270000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,1,0,Unknown,1,0,57.443835616438356
5146318,F,N,Y,0,135000.0,Working,Secondary / secondary special,Separated,House / apartment,-1315,0,0,0,Unknown,1,0,40.43835616438356
5100430,M,Y,N,0,180000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-613,0,0,0,Laborers,1,1,44.68493150684932
5061340,F,N,Y,0,94500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,66.58082191780822
5023209,F,N,N,1,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-235,0,0,0,Sales staff,3,0,39.556164383561644
5117022,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-279,1,0,0,Laborers,4,0,34.14246575342466
5022756,F,N,N,1,202500.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,-3166,0,0,0,Sales staff,2,0,29.589041095890412
5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,-1654,0,0,0,Cooking staff,3,0,42.93150684931507
5065763,F,N,Y,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-693,0,0,0,Unknown,1,0,40.4
5117254,F,Y,Y,0,207000.0,State servant,Higher education,Married,House / apartment,-3506,0,0,0,Medicine staff,2,0,61.364383561643834
5038615,F,N,N,1,112500.0,Commercial associate,Higher education,Married,With parents,-3272,0,0,0,Core staff,3,0,33.78356164383562
5104945,F,N,Y,3,67500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-412,1,1,0,Sales staff,5,0,45.73698630136986
5036660,F,Y,Y,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,1,65.3013698630137
5033906,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,50.276712328767125
5048301,M,Y,N,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1161,0,0,0,Laborers,3,1,30.386301369863013
5091929,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,-657,0,0,0,Unknown,2,0,49.85479452054795
5068523,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-385,0,0,1,Laborers,1,0,33.863013698630134
5135851,F,N,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-6075,0,1,0,Laborers,3,0,44.47671232876712
5078945,F,N,Y,2,180000.0,Working,Incomplete higher,Separated,House / apartment,-3496,1,0,0,Unknown,3,1,33.56986301369863
5053637,F,N,N,0,225000.0,Pensioner,Higher education,Separated,House / apartment,365243,0,0,0,Unknown,1,0,60.12054794520548
5118108,M,Y,N,0,90000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-1101,1,0,0,Laborers,1,0,22.75068493150685
5142118,M,N,N,1,225000.0,Working,Higher education,Married,House / apartment,-2493,0,0,0,Managers,3,0,49.56986301369863
5058352,F,N,Y,0,99000.0,Pensioner,Higher education,Separated,House / apartment,365243,0,0,0,Unknown,1,1,67.42739726027398
5145817,F,N,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,1,60.3041095890411
5079017,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,-1000,0,0,0,Managers,4,0,27.09315068493151
5042296,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,-2102,1,1,0,Drivers,3,0,41.66301369863014
5061753,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,63.10958904109589
5052620,M,Y,Y,1,180000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-1994,0,1,0,High skill tech staff,3,0,43.8027397260274
5125299,F,N,Y,0,148500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,1,57.11232876712329
5062214,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,-1324,0,0,0,Accountants,4,0,36.391780821917806
5023914,F,N,Y,2,184500.0,Working,Secondary / secondary special,Married,House / apartment,-1707,1,1,0,Sales staff,4,0,27.156164383561645
5033496,M,Y,N,1,202500.0,Commercial associate,Higher education,Married,With parents,-444,0,0,0,Managers,3,0,27.276712328767122
5022053,M,N,N,0,202500.0,Working,Higher education,Single / not married,House / apartment,-4327,0,0,0,Unknown,1,1,35.0986301369863
5091921,F,N,Y,2,72000.0,Working,Secondary / secondary special,Married,House / apartment,-5496,1,1,0,Medicine staff,4,0,42.104109589041094
5021737,F,N,Y,0,189000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,365243,0,0,0,Unknown,1,0,57.14520547945205
5114342,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,-2993,1,0,0,Unknown,2,0,26.876712328767123
5068511,F,N,Y,0,135000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,-2758,1,1,0,Core staff,2,0,43.49315068493151
5089959,M,N,Y,1,126000.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,-2105,0,0,0,Unknown,3,1,34.945205479452056
5095905,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,-1589,0,0,0,Core staff,1,0,42.271232876712325
5023724,M,Y,N,1,495000.0,Working,Secondary / secondary special,Married,House / apartment,-235,0,1,0,Laborers,3,0,28.112328767123287
5090871,F,N,N,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,-1130,0,0,0,Medicine staff,4,0,38.827397260273976
5045537,M,Y,N,2,225000.0,State servant,Higher education,Married,With parents,-1539,0,0,0,High skill tech staff,4,0,29.964383561643835
5056077,M,Y,Y,0,90000.0,Working,Secondary / secondary special,Married,House / apartment,-1547,0,0,0,Core staff,2,0,33.298630136986304
5045439,M,Y,Y,0,180000.0,Pensioner,Higher education,Married,House / apartment,365243,0,0,0,Unknown,2,0,64.5095890410959
5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,-2874,0,0,0,Private service staff,3,0,42.413698630136984
5089225,M,N,N,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,63.087671232876716
5114138,F,N,N,2,180000.0,State servant,Secondary / secondary special,Married,Office apartment,-2904,1,0,0,Laborers,4,0,30.61917808219178
5041681,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,1,0,Unknown,2,0,62.06849315068493
5046003,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,-3334,0,1,0,Private service staff,2,0,41.202739726027396
5090166,F,N,Y,1,675000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,-860,0,0,0,Security staff,2,1,42.33424657534247
5045623,F,N,Y,1,270000.0,State servant,Secondary / secondary special,Married,House / apartment,-2512,0,0,0,Medicine staff,3,0,39.45205479452055
5010596,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,365243,0,0,0,Unknown,2,0,62.81369863013698
5048305,F,N,N,0,135000.0,Working,Higher education,Separated,House / apartment,-1526,0,0,0,Core staff,1,0,59.964383561643835
5137187,F,Y,N,0,67500.0,Working,Secondary / secondary special,Married,House / apartment,-1934,1,0,0,Unknown,2,0,31.246575342465754
5042097,F,N,N,1,108000.0,Working,Secondary / secondary special,Separated,House / apartment,-4082,0,1,0,Unknown,2,0,39.31232876712329
5093248,F,N,Y,0,247500.0,Commercial associate,Higher education,Married,House / apartment,-2980,0,0,0,Sales staff,2,0,32.64109589041096
5118538,F,N,Y,1,81000.0,Working,Secondary / secondary special,Married,Municipal apartment,-6367,1,1,0,Cleaning staff,3,0,43.14794520547945
5021879,M,Y,N,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,-217,0,1,0,Laborers,4,0,35.87671232876713
5052678,F,N,Y,1,135000.0,Working,Higher education,Married,House / apartment,-8172,1,1,0,High skill tech staff,3,0,42.8054794520548
